WELL_KEY,BASIN,BASIN_CODE,POOL_NAME,FORMATION_NAME,WELL_ALIAS,BATTERY,COUNTRY,WELLHEAD_LATITUDE,WELLHEAD_LONGITUDE,SANDFACE_LATITUDE,SANDFACE_LONGITUDE,SANDFACE_DLS,SANDFACE_NTS,FIELD_CODE,POOL_CODE,FORMATION_CODE,NAD,KB_ELEVATION,GROUND_ELEVATION,CASING_FLANGE_ELEVATION,WELL_STATUS,ENTITY_NO,PRIMARY_FLUID,CURRENT_STATUS,STATUS_DATE,UNIT,UNIT_CODE,NUM_OF_FRACS,BATTERY_CODE,BOTTOM_PERFORATION_MD,BOTTOM_PERFORATION_TVD,DISTRICT,ENTITY_LOCATION,GAS_GATHERER,LATERAL_CODE,LATERAL_NAME,LICENSE_DATE,METER_NUMBER,OIL_CONDENSATE_GATHERER,ONSHORE_OFFSHORE,ORIGINAL_OPERATOR,ORIGINAL_OPERATOR_CODE,PLANT_CODE,PLANT_NAME,PLANT_TYPE,PLANT_TYPE_DESCRIPTION,PLUGBACK_DEPTH_MD,PLUGBACK_DEPTH_TVD,RIG_RELEASE_DATE,SPUD_DATE,TOP_PERFORATION_MD,TOP_PERFORATION_TVD,TOTAL_DEPTH_MD,TOTAL_DEPTH_TVD,WELL_TYPE,USER_SPECIFIED_CUSTOM_ATTR_1,USER_SPECIFIED_CUSTOM_ATTR_2,USER_SPECIFIED_CUSTOM_ATTR_N
50.0595.0028.99,Cook Inlet,1,None,None,A 015 ADL 18731 Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0028.98,Cook Inlet,1,None,None,A 015RD ADL 18731 Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0028.03,Cook Inlet,1,None,None,A 015RD2 ADL 18731,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0028.04,Cook Inlet,1,None,None,A 015RD2 ADL 18731 (A),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0028.02,Cook Inlet,1,None,None,A 015RD2 Hemlock PA,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.99,Cook Inlet,1,None,None,A 016 ADL 18731 (H) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.98,Cook Inlet,1,None,None,A 016 PARENT ADL 18731 Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.01,Cook Inlet,1,None,None,A 016RD ADL 18731,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.04,Cook Inlet,1,None,None,A 016RD ADL 18731 (C),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.05,Cook Inlet,1,None,None,A 016RD ADL 18731 (D),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.06,Cook Inlet,1,None,None,A 016RD ADL 18731 (E),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.07,Cook Inlet,1,None,None,A 016RD ADL 18731 (H),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.08,Cook Inlet,1,None,None,A 016RD ADL 18731 (W),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.02,Cook Inlet,1,None,None,A 016RDL ADL 18731 (H),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0011.03,Cook Inlet,1,None,None,A 016RDS ADL 18731 (G),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0003.99,Cook Inlet,1,None,None,A 017 ADL 18731 (D) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0003.98,Cook Inlet,1,None,None,A 017 ADL 18731 (H) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0003.02,Cook Inlet,1,None,None,A 017RD ADL 18731 (B),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0027.04,Cook Inlet,1,None,None,A 018 ADL 18731 (B),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0027.05,Cook Inlet,1,None,None,A 018 ADL 18731 (C),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0027.01,Cook Inlet,1,None,None,A 018 ADL 18731 (D),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0027.02,Cook Inlet,1,None,None,A 018 ADL 18731 (E),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0027.03,Cook Inlet,1,None,None,A 018 ADL 18731 (H),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0027.99,Cook Inlet,1,None,None,A 018 ADL 18731 (H) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0027.98,Cook Inlet,1,None,None,A 018 PARENT ADL 18731 Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0023.98,Cook Inlet,1,None,None,A 019 ADL 18731 (C) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0023.99,Cook Inlet,1,None,None,A 019 ADL 18731 (D) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0023.97,Cook Inlet,1,None,None,A 019 PARENT ADL 18731 Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0023.02,Cook Inlet,1,None,None,A 019RD ADL 18731 (C),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0023.03,Cook Inlet,1,None,None,A 019RD ADL 18731 (D),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0037.00,Cook Inlet,1,None,None,A 020 ADL 18731,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0037.01,Cook Inlet,1,None,None,A 020RD ADL 18731,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0036.00,Cook Inlet,1,None,None,A 021 ADL 18731 (C),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0036.01,Cook Inlet,1,None,None,A 021 ADL 18731 (D),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0036.03,Cook Inlet,1,None,None,A 021RD ADL 18731 (A),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0036.04,Cook Inlet,1,None,None,A 021RD ADL 18731 (B),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0036.02,Cook Inlet,1,None,None,A 021RD ADL 18731 (D),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0004.02,Cook Inlet,1,None,None,A 022 ADL 18731 (B),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0004.99,Cook Inlet,1,None,None,A 022 ADL 18731 (C) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0004.98,Cook Inlet,1,None,None,A 022 ADL 18731 (D) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0051.00,Cook Inlet,1,None,None,A 022-14 ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0051.01,Cook Inlet,1,None,None,A 022-14LS ADL 18754 (EFG),A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0074.00,Cook Inlet,1,None,None,A 023-01RD ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0074.01,Cook Inlet,1,None,None,A 023-01RD ADL 18754 (BCD)(EFG),A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0025.02,Cook Inlet,1,None,None,A 023L ADL 18731 (H),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0025.99,Cook Inlet,1,None,None,A 023S ADL 18731 (B) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0025.01,Cook Inlet,1,None,None,A 023S ADL 18731 (C),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0005.98,Cook Inlet,1,None,None,A 024 ADL 18731 (C) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0005.99,Cook Inlet,1,None,None,A 024 ADL 18731 (D) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0077.00,Cook Inlet,1,None,None,A 024-01RD ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0005.02,Cook Inlet,1,None,None,A 024RD ADL 18731 (B),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0017.98,Cook Inlet,1,None,None,A 025 ADL 18731 (C) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0017.99,Cook Inlet,1,None,None,A 025 ADL 18731 (D) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0017.97,Cook Inlet,1,None,None,A 025 PARENT ADL 18731 Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0017.02,Cook Inlet,1,None,None,A 025RD ADL 18731 (C),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0017.03,Cook Inlet,1,None,None,A 025RD ADL 18731 (D),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0026.00,Cook Inlet,1,None,None,A 026L ADL 18731,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0026.01,Cook Inlet,1,None,None,A 026S ADL 18731,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0029.98,Cook Inlet,1,None,None,A 027 ADL 18731 (B) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0029.99,Cook Inlet,1,None,None,A 027 ADL 18731 Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0029.03,Cook Inlet,1,None,None,A 027RD ADL 18731,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0029.02,Cook Inlet,1,None,None,A 027RD Hemlock PA,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0029.04,Cook Inlet,1,None,None,A 027RD2 Hemlock PA,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0015.98,Cook Inlet,1,None,None,A 028 ADL 18731 (D) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0015.99,Cook Inlet,1,None,None,A 028 ADL 18731 (H) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0015.02,Cook Inlet,1,None,None,A 028RD ADL 392193 (H),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0030.99,Cook Inlet,1,None,None,A 029 ADL 18731 (C) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0030.02,Cook Inlet,1,None,None,A 029RD ADL 18731,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0030.01,Cook Inlet,1,None,None,A 029RD Hemlock PA,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0018.01,Cook Inlet,1,None,None,A 030 ADL 18731 (B),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0018.02,Cook Inlet,1,None,None,A 030 ADL 18731 (C),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0018.99,Cook Inlet,1,None,None,A 030 ADL 18731 (D) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0038.04,Cook Inlet,1,None,None,A 031 ADL 18731 (A),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0038.03,Cook Inlet,1,None,None,A 031 ADL 18731 (B),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0038.00,Cook Inlet,1,None,None,A 031 ADL 392193 (C),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0038.02,Cook Inlet,1,None,None,A 031 ADL 392193 (E),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0038.01,Cook Inlet,1,None,None,A 031 ADL 392193 (H),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0078.00,Cook Inlet,1,None,None,A 031-14 ADL 18756,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0078.01,Cook Inlet,1,None,None,A 031-14LW ADL 18756 (EFG),A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0008.02,Cook Inlet,1,None,None,A 032 ADL 18731 (B),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0008.01,Cook Inlet,1,None,None,A 032 ADL 18731 (C),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0008.03,Cook Inlet,1,None,None,A 032 ADL 18731 (D),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0008.04,Cook Inlet,1,None,None,A 032 ADL 18731 (E),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0008.05,Cook Inlet,1,None,None,A 032 ADL 18731 (H),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0008.99,Cook Inlet,1,None,None,A 032 ADL 18731 (H) Pre-HAK,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0008.06,Cook Inlet,1,None,None,A 032 ADL 18731 (W),Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0054.00,Cook Inlet,1,None,None,A 032-11RD ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0082.00,Cook Inlet,1,None,None,A 033-11 Inj ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0082.01,Cook Inlet,1,None,None,A 033-11LS Inj ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0060.00,Cook Inlet,1,None,None,A 033-14 Inj ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0050.00,Cook Inlet,1,None,None,A 034-11RD3 ADL 18756,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0052.01,Cook Inlet,1,None,None,A 034-14RD2 ADL 18756,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0052.00,Cook Inlet,1,None,None,A 034-14RD2 ADL 18756 (BCD),A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0081.01,Cook Inlet,1,None,None,A 041-11 ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0081.00,Cook Inlet,1,None,None,A 041-11 ADL 18754 (EFG),A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0081.02,Cook Inlet,1,None,None,A 041-11LN ADL 18754 (EFG)(BCD),A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0072.01,Cook Inlet,1,None,None,A 041A-11RD2 ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0072.00,Cook Inlet,1,None,None,A 041A-11RD2 Inj ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0056.00,Cook Inlet,1,None,None,A 042-14 ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0048.00,Cook Inlet,1,None,None,A 043-11RD ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0046.00,Cook Inlet,1,None,None,A 044-02 Inj ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0055.00,Cook Inlet,1,None,None,A 044-11 WDW ADL 18754,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0093.00,Cook Inlet,1,None,None,A Non-Produced Fluids,A,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0094.00,Cook Inlet,1,None,None,A&C Non-Produced Fluids,Baker,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0004.00,Cook Inlet,1,None,None,A-001 ,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0004.01,Cook Inlet,1,None,None,A-001A ,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0005.00,Cook Inlet,1,None,None,A-002,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0006.01,Cook Inlet,1,None,None,A-003,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0006.00,Cook Inlet,1,None,None,A-003 ,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0006.02,Cook Inlet,1,None,None,A-003A,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0007.00,Cook Inlet,1,None,None,A-004,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0007.01,Cook Inlet,1,None,None,A-004A,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0008.00,Cook Inlet,1,None,None,A-005,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0009.00,Cook Inlet,1,None,None,A-006,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0010.00,Cook Inlet,1,None,None,A-007,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0011.00,Cook Inlet,1,None,None,A-008,WH3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0012.01,Cook Inlet,1,None,None,A-009,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0012.00,Cook Inlet,1,None,None,A-009,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0012.02,Cook Inlet,1,None,None,A-009A,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0014.00,Cook Inlet,1,None,None,A-010A,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0014.01,Cook Inlet,1,None,None,A-010B,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0018.00,Cook Inlet,1,None,None,A-011,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0018.01,Cook Inlet,1,None,None,A-011A,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0002.01,Cook Inlet,1,None,None,A-012,WH1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0002.00,Cook Inlet,1,None,None,A-012,WH1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0002.02,Cook Inlet,1,None,None,A-012A,WH1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0001.00,Cook Inlet,1,None,None,A-013,WH1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0015.00,Cook Inlet,1,None,None,A-014,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0016.00,Cook Inlet,1,None,None,A-015,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0674.0017.00,Cook Inlet,1,None,None,A-016,WH2,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0026.00,Cook Inlet,1,None,None,Abalone 001,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0290.00,Cook Inlet,1,None,None,Acquired Fluids (Dummy),,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0585.0003.99,Cook Inlet,1,None,None,Anna 003,Anna,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0585.0003.01,Cook Inlet,1,None,None,Anna 003RD,Anna,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0585.0004.00,Cook Inlet,1,None,None,Anna 004,Anna,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0585.0006.01,Cook Inlet,1,None,None,Anna 005,Anna,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0585.0006.99,Cook Inlet,1,None,None,Anna 005,Anna,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0585.0007.98,Cook Inlet,1,None,None,Anna 007,Anna,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
