"WELL_KEY","WELL_NAME","WELLHEAD_LATITUDE","WELLHEAD_LONGITUDE","SANDFACE_LATITUDE","SANDFACE_LONGITUDE","SANDFACE_DLS","SANDFACE_NTS","API_FM","COUNTRY","PROVINCE_STATE","FIELD_NAME","FIELD_CODE","POOL_NAME","POOL_CODE","FORMATION_NAME","FORMATION_CODE","COUNTY_PARRISH","AREA_NAME","NAD","KB_ELEVATION","GROUND_ELEVATION","CASING_FLANGE_ELEVATION","WELL_STATUS","ENTITY_NO","PRIMARY_FLUID","CURRENT_STATUS","STATUS_DATE","UNIT","UNIT_CODE","NUM_OF_FRACS","WELL_ALIAS","BASIN","BASIN_CODE","BATTERY","BATTERY_CODE","BOTTOM_PERFORATION_MD","BOTTOM_PERFORATION_TVD","DISTRICT","ENTITY_LOCATION","GAS_GATHERER","LATERAL_CODE","LATERAL_NAME","LICENSE_DATE","METER_NUMBER","OIL_CONDENSATE_GATHERER","ONSHORE_OFFSHORE","ORIGINAL_OPERATOR","ORIGINAL_OPERATOR_CODE","PLANT_CODE","PLANT_NAME","PLANT_TYPE","PLANT_TYPE_DESCRIPTION","PLUGBACK_DEPTH_MD","PLUGBACK_DEPTH_TVD","RIG_RELEASE_DATE","SPUD_DATE","TOP_PERFORATION_MD","TOP_PERFORATION_TVD","TOTAL_DEPTH_MD","TOTAL_DEPTH_TVD","WELL_TYPE","USER_SPECIFIED_CUSTOM_ATTR_1","USER_SPECIFIED_CUSTOM_ATTR_2","USER_SPECIFIED_CUSTOM_ATTR_N"
"50.0585.0010","GPF GPP 013-13 Granite Pt PA",60.958196093475,-151.331812765247,60.9562968871916,-151.335816782618,NA,NA,"507332001600","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"GPP 013-13","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1967-06-15",NA,NA,10572,NA,NA,NA,NA,NA
"50.0585.0011","GPF Anna 009 ADL 18742",60.9767946210749,-151.312968356704,60.9672760571444,-151.322639905207,NA,NA,"507332001800","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 009","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1967-05-17",NA,NA,12303,NA,NA,NA,NA,NA
"50.0585.0012","GPF GPP 011-13RD Granite Pt PA",60.9581254445337,-151.331209581857,60.9615395606023,-151.331446080172,NA,NA,"507332002601","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,111,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"GPP 011-13RD","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1991-12-20",NA,NA,11560,NA,NA,NA,NA,NA
"50.0585.0013","GPF Anna 011RD ADL 18742",60.9771066138792,-151.312762374184,60.9802246434526,-151.329670962345,NA,NA,"507332004801","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,127,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 011RD","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1994-10-23",NA,NA,11469,NA,NA,NA,NA,NA
"50.0585.0014","GPF GPP 044-14 Granite Pt PA",60.9581972500031,-151.331787041938,60.9533190844083,-151.34237725061,NA,NA,"507332005100","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"GPP 044-14 Granite Pt PA","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1967-10-24",NA,NA,10850,NA,NA,NA,NA,NA
"50.0585.0015","GPF Anna 013RD ADL 18742",60.9769607024745,-151.313167030434,60.97390958426,-151.325841829837,NA,NA,"507332005501","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Anna 013RD","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1987-06-06",NA,NA,10302,NA,NA,NA,NA,NA
"50.0585.0016","GPF Bruce 012RD ADL 18742",60.9988892253575,-151.298036551246,60.9995640442453,-151.29772923042,NA,NA,"507332005601","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,115,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Bruce 012RD","Cook Inlet",1,"Bruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1978-09-03",NA,NA,10110,NA,NA,NA,NA,NA
"50.0585.0017","GPF GPP 044-11 WDW Hemlock PA",60.9581632268515,-151.331794060248,60.9668895474147,-151.343851447186,NA,NA,"507332005900","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"GPP 044-11 WDW Hemlock PA","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1968-07-08",NA,NA,12471,NA,NA,NA,NA,NA
"50.0585.0018","GPF Bruce 016 ADL 18742",60.9990295420798,-151.298239474272,60.9917703242411,-151.317176487805,NA,NA,"507332006500","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,107,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"Bruce 016","Cook Inlet",1,"Bruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1967-11-30",NA,NA,10573,NA,NA,NA,NA,NA
"50.0585.0019","GPF Anna 015 ADL 18742",60.976924993094,-151.312588848197,60.9768179953543,-151.306701044318,NA,NA,"507332007000","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 015","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1967-08-12",NA,NA,10330,NA,NA,NA,NA,NA
"50.0585.0020","GPF GPP 031-23 Granite Pt PA",60.9581781735839,-151.331760022707,60.9486389792056,-151.350787476561,NA,NA,"507332007200","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"GPP 031-23 Granite Pt PA","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1968-01-11",NA,NA,11200,NA,NA,NA,NA,NA
"50.0585.0021","GPF GPP 033-14RD Granite Pt PA",60.9581903162302,-151.331766101225,60.9543162077268,-151.347210499565,NA,NA,"507332007901","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"GPP 033-14RD Granite Pt PA","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1980-12-26",NA,NA,11410,NA,NA,NA,NA,NA
"50.0585.0022","GPF GPP 024-13RD2 Granite Pt PA INJ",60.9581072746311,-151.331157279984,60.9520300249657,-151.327277109151,NA,NA,"507332008000","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"PAOW",NA,"PAOW",NA,NA,NA,NA,NA,"GPP 024-13RD2 Granite Pt PA INJ","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1968-01-22",NA,NA,10560,NA,NA,NA,NA,NA
"50.0585.0023","GPF Anna 019 ADL 18742",60.9768243193869,-151.312975493724,60.9738617601122,-151.314225791487,NA,NA,"507332008100","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Anna 019","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1968-07-01",NA,NA,10000,NA,NA,NA,NA,NA
"50.0585.0024","GPF Anna 023RD ADL 18742",60.976977607031,-151.313142166877,60.9704625521052,-151.325814215254,NA,NA,"507332008301","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 023RD","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1978-06-02",NA,NA,9950,NA,NA,NA,NA,NA
"50.0585.0025","GPF Bruce 018 ADL 18742",60.9988617132975,-151.29805233075,60.9963155563179,-151.299747176891,NA,NA,"507332008700","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,107,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Bruce 018","Cook Inlet",1,"Bruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1968-08-14",NA,NA,10121,NA,NA,NA,NA,NA
"50.0585.0026","GPF GPP 022-13RD3 Granite Pt PA INJ",60.9581392437312,-151.331175383337,60.9529180227486,-151.309584554983,NA,NA,"507332009503","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,129,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"GPP 022-13RD3","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HILCORP ALASKA, LLC",NA,NA,NA,NA,NA,NA,NA,NA,"2017-08-15",NA,NA,12956,NA,NA,NA,NA,NA
"50.0585.0027","GPF Anna 025 ADL 18742",60.9769867252572,-151.313152620597,60.9778784947968,-151.325470456596,NA,NA,"507332010800","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Anna 025","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1968-06-15",NA,NA,10300,NA,NA,NA,NA,NA
"50.0585.0028","GPF Anna 027RD ADL 18742",60.9771009535462,-151.312781678132,60.9853249011234,-151.314928268125,NA,NA,"507332010901","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Anna 027RD","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1977-04-12",NA,NA,9844,NA,NA,NA,NA,NA
"50.0585.0029","GPF GPP 042-23RD Granite Pt PA",60.9581063420341,-151.331182449311,60.9442099997917,-151.360337205598,NA,NA,"507332011401","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,115,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"GPP 042-23RD Granite Pt PA","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1995-12-26",NA,NA,13940,NA,NA,NA,NA,NA
"50.0585.0030","GPF Bruce 005RD ADL 17586",60.9990428916162,-151.298273823878,60.9989920790213,-151.312541024948,NA,NA,"507332011801","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,107,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Bruce 005RD","Cook Inlet",1,"Bruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1979-02-01",NA,NA,9600,NA,NA,NA,NA,NA
"50.0585.0031","GPF Bruce 031 ADL 18742",60.9988674006101,-151.298030026664,60.9906545632575,-151.298708100199,NA,NA,"507332011900","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,107,NA,NA,"SUS",NA,"SUS",NA,NA,NA,NA,NA,"Bruce 031","Cook Inlet",1,"Bruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1979-03-18",NA,NA,10740,NA,NA,NA,NA,NA
"50.0585.0032","GPF GPP 033-23 Granite Pt PA",60.9581874842651,-151.331831143792,60.9445767999794,-151.346424344608,NA,NA,"507332016600","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"PAOW",NA,"PAOW",NA,NA,NA,NA,NA,"GPP 033-23 Granite Pt PA","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1969-01-20",NA,NA,12036,NA,NA,NA,NA,NA
"50.0585.0033","GPF GPP MUCI 001 Grani Pt ADL 18761",60.9581385584478,-151.331150596223,60.9665421492009,-151.313563366156,NA,NA,"507332017300","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"GPP MUCI 001","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1969-01-18",NA,NA,15715,NA,NA,NA,NA,NA
"50.0585.0034","GPF GPP 012-24 Granite Pt PA",60.9581751446672,-151.331833947878,60.9445572460202,-151.336621434831,NA,NA,"507332018800","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"GPP 012-24","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1971-08-01",NA,NA,12200,NA,NA,NA,NA,NA
"50.0585.0035","GPF GPP MUCI 002 Grani Pt ADL 18761",60.9581286551134,-151.331136621658,60.9652362697381,-151.336787806712,NA,NA,"507332019300","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"GPP MUCI 002","Cook Inlet",1,"GPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1969-07-03",NA,NA,10830,NA,NA,NA,NA,NA
"50.0585.0036","GPF Anna 024RD ADL 18742",60.9769000566923,-151.312500043742,60.9889445005883,-151.324421998177,NA,NA,"507332028501","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,124,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 024RD","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"2008-02-25",NA,NA,11494,NA,NA,NA,NA,NA
"50.0585.0037","GPF Anna 021 ADL 18742",60.9767978334533,-151.312989715603,60.9696276107257,-151.319813815355,NA,NA,"507332029100","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Anna 021","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1976-06-16",NA,NA,10575,NA,NA,NA,NA,NA
"50.0585.0038","GPF Anna 028RD2 ADL 18742",60.9770837684013,-151.312734293753,60.9846444515802,-151.32771790106,NA,NA,"507332029402","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,127,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 028RD2","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1995-07-09",NA,NA,11480,NA,NA,NA,NA,NA
"50.0585.0039","GPF Anna 026 ADL 18742",60.9769851712287,-151.313194220537,60.9818725917468,-151.325738439278,NA,NA,"507332029700","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Anna 026","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1976-10-15",NA,NA,10860,NA,NA,NA,NA,NA
"50.0585.0040","GPF Anna 032RD2 ADL 18742",60.976939332784,-151.31256320223,60.9954910434769,-151.286591078316,NA,NA,"507332029802","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,124,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 032RD2","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"2008-07-20",NA,NA,15381,NA,NA,NA,NA,NA
"50.0585.0041","GPF Anna 033 ADL 18742",60.9768072187782,-151.313000856404,60.9687505729806,-151.33039621881,NA,NA,"507332030600","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 033","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1977-07-25",NA,NA,11455,NA,NA,NA,NA,NA
"50.0585.0042","GPF Anna 029 ADL 18742",60.9768001519055,-151.312948316212,60.9721140419296,-151.306702803392,NA,NA,"507332031000","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Anna 029","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1977-10-19",NA,NA,10480,NA,NA,NA,NA,NA
"50.0585.0043","GPF Anna 017A ADL 18742",60.9769109924484,-151.312554319626,60.9671021048783,-151.327674627482,NA,NA,"507332031101","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,124,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 017A","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-09",NA,NA,13670,NA,NA,NA,NA,NA
"50.0585.0044","GPF Anna MUCI 003 ADL 18742",60.9768120328491,-151.312941993978,60.9640660089392,-151.327374532708,NA,NA,"507332031400","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Anna MUCI 003","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1978-02-06",NA,NA,11065,NA,NA,NA,NA,NA
"50.0585.0045","GPF Bruce 030 ADL 18742",60.9988861110053,-151.29807586331,60.9952299001399,-151.307038433077,NA,NA,"507332032200","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,107,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Bruce 030","Cook Inlet",1,"Bruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1978-10-28",NA,NA,9931,NA,NA,NA,NA,NA
"50.0585.0046","GPF Bruce 008 ADL 17586",60.9988917434592,-151.298059190779,60.9937417766617,-151.314050059463,NA,NA,"507332033400","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,107,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Bruce 008","Cook Inlet",1,"Bruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1980-07-25",NA,NA,12010,NA,NA,NA,NA,NA
"50.0585.0047","GPF Bruce 040 ADL 18742",60.9988750628339,-151.298086681255,60.9916545895877,-151.319869518463,NA,NA,"507332033900","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,107,NA,NA,"P&A",NA,"P&A",NA,NA,NA,NA,NA,"Bruce 040","Cook Inlet",1,"Bruce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1981-03-12",NA,NA,12045,NA,NA,NA,NA,NA
"50.0585.0048","GPF Anna 039RD ADL 18742",60.9769385494745,-151.312542506132,60.9790916307742,-151.300951028267,NA,NA,"507332035001","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 039RD","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1982-03-29",NA,NA,10400,NA,NA,NA,NA,NA
"50.0585.0049","GPF Anna 046 ADL 18742",60.9768208138295,-151.312953391086,60.973924426671,-151.321957130917,NA,NA,"507332035500","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"Anna 046","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1982-06-29",NA,NA,9455,NA,NA,NA,NA,NA
"50.0585.0050","GPF Anna 035 ADL 18742",60.9769632250728,-151.313188980187,60.9729517433283,-151.328216672262,NA,NA,"507332037600","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 035","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1985-04-05",NA,NA,12275,NA,NA,NA,NA,NA
"50.0585.0051","GPF Anna 036 ADL 18742",60.9769181555485,-151.312535134389,60.9743683104492,-151.299695862474,NA,NA,"507332038200","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"Anna 036","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1986-01-16",NA,NA,11135,NA,NA,NA,NA,NA
"50.0585.0052","GPF Anna 037 ADL 18742",60.9769352048958,-151.312582512473,60.9776942452933,-151.289865586328,NA,NA,"507332039400","USA","AK","Granite Point - 50.0585",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Anna 037","Cook Inlet",1,"Anna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1987-11-01",NA,NA,11741,NA,NA,NA,NA,NA
