WELL_KEY,Parent,API_FM,FIELD_NAME,Field,WELL_NAME,Well,Pad
50.0586.0016.00,50.0586.0016,5023120024,Deep Creek (Happy Valley) - 50.0586,Deep Creek (Happy Valley),DCU Star 001,Star 001,
50.0585.0003.99,50.0585.0003,5073310065,Granite Point - 50.0585,Granite Point,GPF Anna 003 ADL 18742 Pre-HAK,Anna 003,Anna
50.0585.0003.01,50.0585.0003,5073310065,Granite Point - 50.0585,Granite Point,GPF Anna 003RD ADL 18742,Anna 003RD,Anna
50.0585.0004.00,50.0585.0004,5073320003,Granite Point - 50.0585,Granite Point,GPF Anna 004 ADL 18742,Anna 004,Anna
50.0585.0006.01,50.0585.0006,5073320010,Granite Point - 50.0585,Granite Point,GPF Anna 005 ADL 18742,Anna 005,Anna
50.0585.0006.99,50.0585.0006,5073320010,Granite Point - 50.0585,Granite Point,GPF Anna 005 ADL 18742 Pre-HAK,Anna 005,Anna
50.0585.0007.98,50.0585.0007,5073320012,Granite Point - 50.0585,Granite Point,GPF Anna 007 ADL 18742 Pre-HAK,Anna 007,Anna
50.0585.0007.99,50.0585.0007,5073320012,Granite Point - 50.0585,Granite Point,GPF Anna 007RD ADL 18742 Pre-HAK,Anna 007RD,Anna
50.0585.0007.02,50.0585.0007,5073320012,Granite Point - 50.0585,Granite Point,GPF Anna 007RD2 ADL 18742,Anna 007RD2,Anna
50.0585.0011.00,50.0585.0011,5073320018,Granite Point - 50.0585,Granite Point,GPF Anna 009 ADL 18742,Anna 009,Anna
50.0585.0013.99,50.0585.0013,5073320048,Granite Point - 50.0585,Granite Point,GPF Anna 011 ADL 18742 Pre-HAK,Anna 011,Anna
50.0585.0013.01,50.0585.0013,5073320048,Granite Point - 50.0585,Granite Point,GPF Anna 011RD ADL 18742,Anna 011RD,Anna
50.0585.0015.99,50.0585.0015,5073320055,Granite Point - 50.0585,Granite Point,GPF Anna 013 ADL 18742 Pre-HAK,Anna 013,Anna
50.0585.0015.01,50.0585.0015,5073320055,Granite Point - 50.0585,Granite Point,GPF Anna 013RD ADL 18742,Anna 013RD,Anna
50.0585.0019.00,50.0585.0019,5073320070,Granite Point - 50.0585,Granite Point,GPF Anna 015 ADL 18742,Anna 015,Anna
50.0585.0043.00,50.0585.0043,5073320311,Granite Point - 50.0585,Granite Point,GPF Anna 017 ADL 18742,Anna 017,Anna
50.0585.0043.01,50.0585.0043,5073320311,Granite Point - 50.0585,Granite Point,GPF Anna 017A ADL 18742,Anna 017A,Anna
50.0585.0023.00,50.0585.0023,5073320081,Granite Point - 50.0585,Granite Point,GPF Anna 019 ADL 18742,Anna 019,Anna
50.0585.0037.00,50.0585.0037,5073320291,Granite Point - 50.0585,Granite Point,GPF Anna 021 ADL 18742,Anna 021,Anna
50.0585.0024.99,50.0585.0024,5073320083,Granite Point - 50.0585,Granite Point,GPF Anna 023 ADL 18742 Pre-HAK,Anna 023,Anna
50.0585.0024.01,50.0585.0024,5073320083,Granite Point - 50.0585,Granite Point,GPF Anna 023RD ADL 18742,Anna 023RD,Anna
50.0585.0036.99,50.0585.0036,5073320285,Granite Point - 50.0585,Granite Point,GPF Anna 024 ADL 18742 Pre-HAK,Anna 024,Anna
50.0585.0036.01,50.0585.0036,5073320285,Granite Point - 50.0585,Granite Point,GPF Anna 024RD ADL 18742,Anna 024RD,Anna
50.0585.0027.00,50.0585.0027,5073320108,Granite Point - 50.0585,Granite Point,GPF Anna 025 ADL 18742,Anna 025,Anna
50.0585.0039.00,50.0585.0039,5073320297,Granite Point - 50.0585,Granite Point,GPF Anna 026 ADL 18742,Anna 026,Anna
50.0585.0028.99,50.0585.0028,5073320109,Granite Point - 50.0585,Granite Point,GPF Anna 027 ADL 18742 Pre-HAK,Anna 027,Anna
50.0585.0028.01,50.0585.0028,5073320109,Granite Point - 50.0585,Granite Point,GPF Anna 027RD ADL 18742,Anna 027RD,Anna
50.0585.0038.98,50.0585.0038,5073320294,Granite Point - 50.0585,Granite Point,GPF Anna 028 ADL 18742 Pre-HAK,Anna 028,Anna
50.0585.0038.99,50.0585.0038,5073320294,Granite Point - 50.0585,Granite Point,GPF Anna 028RD ADL 18742 Pre-HAK,Anna 028RD,Anna
50.0585.0038.02,50.0585.0038,5073320294,Granite Point - 50.0585,Granite Point,GPF Anna 028RD2 ADL 18742,Anna 028RD2,Anna
50.0585.0042.00,50.0585.0042,5073320310,Granite Point - 50.0585,Granite Point,GPF Anna 029 ADL 18742,Anna 029,Anna
50.0585.0040.98,50.0585.0040,5073320298,Granite Point - 50.0585,Granite Point,GPF Anna 032 ADL 18742 Pre-HAK,Anna 032,Anna
50.0585.0040.99,50.0585.0040,5073320298,Granite Point - 50.0585,Granite Point,GPF Anna 032RD ADL 18742 Pre-HAK,Anna 032RD,Anna
50.0585.0040.02,50.0585.0040,5073320298,Granite Point - 50.0585,Granite Point,GPF Anna 032RD2 ADL 18742,Anna 032RD2,Anna
50.0585.0041.00,50.0585.0041,5073320306,Granite Point - 50.0585,Granite Point,GPF Anna 033 ADL 18742,Anna 033,Anna
50.0585.0050.00,50.0585.0050,5073320376,Granite Point - 50.0585,Granite Point,GPF Anna 035 ADL 18742,Anna 035,Anna
50.0585.0051.00,50.0585.0051,5073320382,Granite Point - 50.0585,Granite Point,GPF Anna 036 ADL 18742,Anna 036,Anna
50.0585.0052.00,50.0585.0052,5073320394,Granite Point - 50.0585,Granite Point,GPF Anna 037 ADL 18742,Anna 037,Anna
50.0585.0053.00,50.0585.0053,5073320398,Granite Point - 50.0585,Granite Point,GPF Anna 038 ADL 18742,Anna 038,Anna
50.0585.0048.99,50.0585.0048,5073320350,Granite Point - 50.0585,Granite Point,GPF Anna 039 ADL 18742 Pre-HAK,Anna 039,Anna
50.0585.0048.01,50.0585.0048,5073320350,Granite Point - 50.0585,Granite Point,GPF Anna 039RD ADL 18742,Anna 039RD,Anna
50.0585.0049.00,50.0585.0049,5073320355,Granite Point - 50.0585,Granite Point,GPF Anna 046 ADL 18742,Anna 046,Anna
50.0585.0065.00,50.0585.0065,5073320463,Granite Point - 50.0585,Granite Point,GPF Anna 050 ADL 18742,Anna 050,Anna
50.0585.0066.00,50.0585.0066,5073320464,Granite Point - 50.0585,Granite Point,GPF Anna 051 ADL 18742,Anna 051,Anna
50.0585.0067.00,50.0585.0067,5073320465,Granite Point - 50.0585,Granite Point,GPF Anna 052 ADL 18742,Anna 052,Anna
50.0585.0044.00,50.0585.0044,5073320314,Granite Point - 50.0585,Granite Point,GPF Anna MUCI 003 ADL 18742,Anna MUCI 003,Anna
50.0585.0077.00,50.0585.0077,5099700000,Granite Point - 50.0585,Granite Point,Anna Platform Acquired Fluids,,Anna
50.0585.0005.99,50.0585.0005,5073320004,Granite Point - 50.0585,Granite Point,GPF Bruce 003 ADL 17586 Pre-HAK,Bruce 003,Bruce
50.0585.0056.00,50.0585.0056,5073320437,Granite Point - 50.0585,Granite Point,GPF Bruce 003 ADL 17587 Pre-H (DNU),Bruce 003 ADL 17587 P,Bruce
50.0585.0056.99,50.0585.0056,5073320437,Granite Point - 50.0585,Granite Point,GPF Bruce 003 ADL 17587 Pre-HAK,Bruce 003,Bruce
50.0585.0056.01,50.0585.0056,5073320437,Granite Point - 50.0585,Granite Point,GPF Bruce 003 WDW ADL 17587,Bruce 003 WDW,Bruce
50.0585.0005.01,50.0585.0005,5073320004,Granite Point - 50.0585,Granite Point,GPF Bruce 003RD ADL 17586,Bruce 003RD,Bruce
50.0585.0072.00,50.0585.0072,5088310032,Granite Point - 50.0585,Granite Point,GPF Bruce 004 ADL 17587,Bruce 004,Bruce
50.0585.0030.99,50.0585.0030,5073320118,Granite Point - 50.0585,Granite Point,GPF Bruce 005 ADL 17586 Pre-HAK,Bruce 005,Bruce
50.0585.0062.02,50.0585.0062,5073320444,Granite Point - 50.0585,Granite Point,GPF Bruce 005 ADL 17587,Bruce 005,Bruce
50.0585.0062.03,50.0585.0062,5073320444,Granite Point - 50.0585,Granite Point,GPF Bruce 005 ADL 17587,Bruce 005,Bruce
50.0585.0062.01,50.0585.0062,5073320444,Granite Point - 50.0585,Granite Point,GPF Bruce 005 ADL 17587 Pre-H (DNU),,Bruce
50.0585.0062.98,50.0585.0062,5073320444,Granite Point - 50.0585,Granite Point,GPF Bruce 005 ADL 17587 Pre-HAK,Bruce 005,Bruce
50.0585.0062.99,50.0585.0062,5073320444,Granite Point - 50.0585,Granite Point,GPF Bruce 005 ADL 17587 Pre-HAK,Bruce 005,Bruce
50.0585.0030.01,50.0585.0030,5073320118,Granite Point - 50.0585,Granite Point,GPF Bruce 005RD ADL 17586,Bruce 005RD,Bruce
50.0585.0057.00,50.0585.0057,5073320439,Granite Point - 50.0585,Granite Point,GPF Bruce 006 ADL 17587,Bruce 006,Bruce
50.0585.0009.00,50.0585.0009,5073320015,Granite Point - 50.0585,Granite Point,GPF Bruce 006 ADL 18742,Bruce 006,Bruce
50.0585.0046.00,50.0585.0046,5073320334,Granite Point - 50.0585,Granite Point,GPF Bruce 008 ADL 17586,Bruce 008,Bruce
50.0585.0058.00,50.0585.0058,5073320440,Granite Point - 50.0585,Granite Point,GPF Bruce 008 ADL 18742,Bruce 008,Bruce
50.0585.0063.00,50.0585.0063,5073320448,Granite Point - 50.0585,Granite Point,GPF Bruce 009 ADL 17586,Bruce 009,Bruce
50.0585.0073.01,50.0585.0073,5073320032,Granite Point - 50.0585,Granite Point,GPF Bruce 010 ADL 18742,Bruce 010,Bruce
50.0585.0073.99,50.0585.0073,5073320032,Granite Point - 50.0585,Granite Point,GPF Bruce 010 ADL 18742 Pre-HAK,Bruce 010,Bruce
50.0585.0016.99,50.0585.0016,5073320056,Granite Point - 50.0585,Granite Point,GPF Bruce 012 ADL 18742 Pre-HAK,Bruce 012,Bruce
50.0585.0016.01,50.0585.0016,5073320056,Granite Point - 50.0585,Granite Point,GPF Bruce 012RD ADL 18742,Bruce 012RD,Bruce
50.0585.0060.00,50.0585.0060,5073320442,Granite Point - 50.0585,Granite Point,GPF Bruce 014 ADL 18742,Bruce 014,Bruce
50.0585.0018.00,50.0585.0018,5073320065,Granite Point - 50.0585,Granite Point,GPF Bruce 016 ADL 18742,Bruce 016,Bruce
50.0585.0025.00,50.0585.0025,5073320087,Granite Point - 50.0585,Granite Point,GPF Bruce 018 ADL 18742,Bruce 018,Bruce
50.0585.0061.99,50.0585.0061,5073320443,Granite Point - 50.0585,Granite Point,GPF Bruce 020 ADL 18742 Pre-HAK,Bruce 020,Bruce
50.0585.0061.01,50.0585.0061,5073320443,Granite Point - 50.0585,Granite Point,GPF Bruce 020RD ADL 18742,Bruce 020RD,Bruce
50.0585.0045.00,50.0585.0045,5073320322,Granite Point - 50.0585,Granite Point,GPF Bruce 030 ADL 18742,Bruce 030,Bruce
50.0585.0031.00,50.0585.0031,5073320119,Granite Point - 50.0585,Granite Point,GPF Bruce 031 ADL 18742,Bruce 031,Bruce
50.0585.0059.01,50.0585.0059,5073320441,Granite Point - 50.0585,Granite Point,GPF Bruce 034 ADL 18742,Bruce 034,Bruce
50.0585.0059.99,50.0585.0059,5073320441,Granite Point - 50.0585,Granite Point,GPF Bruce 034 ADL 18742 Pre-HAK,Bruce 034,Bruce
50.0585.0047.01,50.0585.0047,5073320339,Granite Point - 50.0585,Granite Point,GPF Bruce 040 ADL 18742,Bruce 040,Bruce
50.0585.0047.99,50.0585.0047,5073320339,Granite Point - 50.0585,Granite Point,GPF Bruce 040 ADL 18742 Pre-HAK,Bruce 040,Bruce
50.0585.0064.00,50.0585.0064,5073320451,Granite Point - 50.0585,Granite Point,GPF Bruce 042 ADL 18742,Bruce 042,Bruce
50.0585.0076.00,50.0585.0076,5099700000,Granite Point - 50.0585,Granite Point,Bruce Platform Acquired Fluids,Bruce Platform Acquired Fluids,Bruce
50.0585.0075.00,50.0585.0075,5099700000,Granite Point - 50.0585,Granite Point,GP Platform Acquired Fluids,GP Platform Acquired Fluids,GPP
50.0585.0012.99,50.0585.0012,5073320026,Granite Point - 50.0585,Granite Point,GPF GPP 011-13 GranI Pt Pre-HAK,GPP 011-13 GranI Pt Pre-HAK,GPP
50.0585.0012.98,50.0585.0012,5073320026,Granite Point - 50.0585,Granite Point,GPF GPP 011-13 Hemlock PA Pre-HAK,GPP 011-13 Hemlock PA Pre-HAK,GPP
50.0585.0012.03,50.0585.0012,5073320026,Granite Point - 50.0585,Granite Point,GPF GPP 011-13RD Granite Pt PA,GPP 011-13RD Granite Pt PA,GPP
50.0585.0012.02,50.0585.0012,5073320026,Granite Point - 50.0585,Granite Point,GPF GPP 011-13RD Hemlock PA,GPP 011-13RD Hemlock PA,GPP
50.0585.0074.01,50.0585.0074,5073320046,Granite Point - 50.0585,Granite Point,GPF GPP 011-24 Granite Pt PA,GPP 011-24 Granite Pt PA,GPP
50.0585.0074.02,50.0585.0074,5073320046,Granite Point - 50.0585,Granite Point,GPF GPP 011-24RD Granite Pt PA,GPP 011-24RD Granite Pt PA,GPP
50.0585.0034.00,50.0585.0034,5073320188,Granite Point - 50.0585,Granite Point,GPF GPP 012-24 Granite Pt PA,GPP 012-24 Granite Pt PA,GPP
50.0585.0010.00,50.0585.0010,5073320016,Granite Point - 50.0585,Granite Point,GPF GPP 013-13 Granite Pt PA,GPP 013-13 Granite Pt PA,GPP
50.0585.0026.99,50.0585.0026,5073320095,Granite Point - 50.0585,Granite Point,GPF GPP 022-13 Grani Pt Pre-HAK,GPP 022-13 Grani Pt Pre-HAK,GPP
50.0585.0026.98,50.0585.0026,5073320095,Granite Point - 50.0585,Granite Point,GPF GPP 022-13RD Grani Pt Pre-HAK,GPP 022-13RD Grani Pt Pre-HAK,GPP
50.0585.0026.02,50.0585.0026,5073320095,Granite Point - 50.0585,Granite Point,GPF GPP 022-13RD2 Granite Pt PA,GPP 022-13RD2 Granite Pt PA,GPP
50.0585.0026.03,50.0585.0026,5073320095,Granite Point - 50.0585,Granite Point,GPF GPP 022-13RD3 Granite Pt PA,GPP 022-13RD3 Granite Pt PA,GPP
50.0585.0026.04,50.0585.0026,5073320095,Granite Point - 50.0585,Granite Point,GPF GPP 022-13RD3 Granite Pt PA INJ,GPP 022-13RD3 Granite Pt PA INJ,GPP
50.0585.0022.99,50.0585.0022,5073320080,Granite Point - 50.0585,Granite Point,GPF GPP 024-13 Grani Pt Pre-HAK,GPP 024-13 Grani Pt Pre-HAK,GPP
50.0585.0022.01,50.0585.0022,5073320080,Granite Point - 50.0585,Granite Point,GPF GPP 024-13RD Granite Pt PA,GPP 024-13RD Granite Pt PA,GPP
50.0585.0022.02,50.0585.0022,5073320080,Granite Point - 50.0585,Granite Point,GPF GPP 024-13RD2 Granite Pt PA,GPP 024-13RD2 Granite Pt PA,GPP
50.0585.0022.03,50.0585.0022,5073320080,Granite Point - 50.0585,Granite Point,GPF GPP 024-13RD2 Granite Pt PA INJ,GPP 024-13RD2 Granite Pt PA INJ,GPP
50.0585.0001.00,50.0585.0001,5073310060,Granite Point - 50.0585,Granite Point,GPF GPP 031-13 Granite Pt PA,GPP 031-13 Granite Pt PA,GPP
50.0585.0002.00,50.0585.0002,5073310061,Granite Point - 50.0585,Granite Point,GPF GPP 031-14RD2 Granite Pt PA,GPP 031-14RD2 Granite Pt PA,GPP
50.0585.0020.00,50.0585.0020,5073320072,Granite Point - 50.0585,Granite Point,GPF GPP 031-23 Granite Pt PA,GPP 031-23 Granite Pt PA,GPP
50.0585.0008.99,50.0585.0008,5073320014,Granite Point - 50.0585,Granite Point,GPF GPP 032-13 Grani Pt Pre-HAK,GPP 032-13 Grani Pt Pre-HAK,GPP
50.0585.0008.02,50.0585.0008,5073320014,Granite Point - 50.0585,Granite Point,GPF GPP 032-13RD Granite Pt PA,GPP 032-13RD Granite Pt PA,GPP
50.0585.0032.00,50.0585.0032,5073320166,Granite Point - 50.0585,Granite Point,GPF GPP 032-23 Granite Pt PA,GPP 032-23 Granite Pt PA,GPP
50.0585.0008.98,50.0585.0008,5073320014,Granite Point - 50.0585,Granite Point,GPF GPP 033-13 Grani Pt Pre-HAK,GPP 033-13 Grani Pt Pre-HAK,GPP
50.0585.0021.99,50.0585.0021,5073320079,Granite Point - 50.0585,Granite Point,GPF GPP 033-14 Grani Pt Pre-HAK,GPP 033-14 Grani Pt Pre-HAK,GPP
50.0585.0021.01,50.0585.0021,5073320079,Granite Point - 50.0585,Granite Point,GPF GPP 033-14RD Granite Pt PA,GPP 033-14RD Granite Pt PA,GPP
50.0585.0032.01,50.0585.0032,5073320166,Granite Point - 50.0585,Granite Point,GPF GPP 033-23 Granite Pt PA,GPP 033-23 Granite Pt PA,GPP
50.0585.0029.99,50.0585.0029,5073320114,Granite Point - 50.0585,Granite Point,GPF GPP 042-23 Grani Pt Pre-HAK,GPP 042-23 Grani Pt Pre-HAK,GPP
50.0585.0029.01,50.0585.0029,5073320114,Granite Point - 50.0585,Granite Point,GPF GPP 042-23RD Granite Pt PA,GPP 042-23RD Granite Pt PA,GPP
50.0585.0017.00,50.0585.0017,5073320059,Granite Point - 50.0585,Granite Point,GPF GPP 044-11 WDW Hemlock PA,GPP 044-11 WDW Hemlock PA,GPP
50.0585.0014.00,50.0585.0014,5073320051,Granite Point - 50.0585,Granite Point,GPF GPP 044-14 Granite Pt PA,GPP 044-14 Granite Pt PA,GPP
50.0585.0054.01,50.0585.0054,5073320434,Granite Point - 50.0585,Granite Point,GPF GPP 050 Granite Pt PA,GPP 050 Granite Pt PA,GPP
50.0585.0054.00,50.0585.0054,5073320434,Granite Point - 50.0585,Granite Point,GPF GPP 050 Hemlock PA,GPP 050 Hemlock PA,GPP
50.0585.0055.00,50.0585.0055,5073320436,Granite Point - 50.0585,Granite Point,GPF GPP 051 Granite Pt PA,GPP 051 Granite Pt PA,GPP
50.0585.0070.00,50.0585.0070,5073320472,Granite Point - 50.0585,Granite Point,GPF GPP 052 Granite Pt PA,GPP 052 Granite Pt PA,GPP
50.0585.0070.01,50.0585.0070,5073320472,Granite Point - 50.0585,Granite Point,GPF GPP 052RD Granite Pt PA,GPP 052RD Granite Pt PA,GPP
50.0585.0069.00,50.0585.0069,5073320471,Granite Point - 50.0585,Granite Point,GPF GPP 053 Granite Pt PA,GPP 053 Granite Pt PA,GPP
50.0585.0069.01,50.0585.0069,5073320471,Granite Point - 50.0585,Granite Point,GPF GPP 053RD Granite Pt PA,GPP 053RD Granite Pt PA,GPP
50.0585.0068.02,50.0585.0068,5073320470,Granite Point - 50.0585,Granite Point,GPF GPP 054 Granite Pt PA,GPP 054 Granite Pt PA,GPP
50.0585.0068.97,50.0585.0068,5073320470,Granite Point - 50.0585,Granite Point,GPF GPP 054 PARENT Grani Pt Pre-HAK,GPP 054 PARENT Grani Pt Pre-HAK,GPP
50.0585.0068.98,50.0585.0068,5073320470,Granite Point - 50.0585,Granite Point,GPF GPP 054-1 Granite Pt PA Pre-HAK,GPP 054-1 Granite Pt PA Pre-HAK,GPP
50.0585.0068.99,50.0585.0068,5073320470,Granite Point - 50.0585,Granite Point,GPF GPP 054-2 Granite Pt PA Pre-HAK,GPP 054-2 Granite Pt PA Pre-HAK,GPP
50.0585.0071.00,50.0585.0071,5073320479,Granite Point - 50.0585,Granite Point,GPF GPP 055 Granite Pt PA,GPP 055 Granite Pt PA,GPP
50.0585.0071.01,50.0585.0071,5073320479,Granite Point - 50.0585,Granite Point,GPF GPP 055RD Granite Point PA,GPP 055RD Granite Point PA,GPP
50.0585.0074.99,50.0585.0074,5073320046,Granite Point - 50.0585,Granite Point,GPF GPP 11-24 Granite Pt PA Pre-HAK,GPP 11-24 Granite Pt PA Pre-HAK,GPP
50.0585.0033.00,50.0585.0033,5073320173,Granite Point - 50.0585,Granite Point,GPF GPP MUCI 001 Grani Pt ADL 18761,GPP MUCI 001 Grani Pt ADL 18761,GPP
50.0585.0035.00,50.0585.0035,5073320193,Granite Point - 50.0585,Granite Point,GPF GPP MUCI 002 Grani Pt ADL 18761,GPP MUCI 002 Grani Pt ADL 18761,GPP
50.0595.0020.04,50.0595.0020,5073320064,In Tempore - 50.1096,In Tempore,TBF A 010RD Tyonek Hemlock,A 010RD Tyonek Hemlock,
50.0668.0001.01,50.0668.0001,5013320520,Kasilof - 50.0668,Kasilof,Kasilof South 001 (Kasilof PA),Kasilof South 001 (Kasilof PA),
50.0668.0001.99,50.0668.0001,5013320520,Kasilof - 50.0668,Kasilof,Kasilof South 001L1 (Pre-HAK),Kasilof South 001L1 (Pre-HAK),
50.0669.0029.99,50.0669.0029,5013320176,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 004 Deep (Tyonek Pre-HAK),KEU 004 Deep (Tyonek Pre-HAK),
50.0669.0030.99,50.0669.0030,5013320319,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 005 Deep (Beluga/UTyo Pre-HAK),KEU 005 Deep (Beluga/UTyo Pre-HAK),
50.0669.0031.98,50.0669.0031,5013320320,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 006 Deep (Beluga Pre-HAK),KEU 006 Deep (Beluga Pre-HAK),
50.0669.0031.99,50.0669.0031,5013320320,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 006 Deep (Tyonek Pre-HAK),KEU 006 Deep (Tyonek Pre-HAK),
50.0669.0040.98,50.0669.0040,5013320349,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 011-017 (Ster 5.1 Pre-HAK),KEU 011-017 (Ster 5.1 Pre-HAK),
50.0669.0040.99,50.0669.0040,5013320349,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 011-017 (Ster 6 Pre-HAK),KEU 011-017 (Ster 6 Pre-HAK),
50.0669.0033.99,50.0669.0033,5013320370,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 013-005 (Ster 6 Pre-HAK),KEU 013-005 (Ster 6 Pre-HAK),
50.0669.0067.99,50.0669.0067,5013310087,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 014-004 (Ster 4 Pre-HAK),KEU 014-004 (Ster 4 Pre-HAK),
50.0669.0043.99,50.0669.0043,5013310089,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 014-06RD (Beluga/UTyo Pre-HAK),KEU 014-06RD (Beluga/UTyo Pre-HAK),
50.0669.0043.98,50.0669.0043,5013310089,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 014-06RD (Ster 6 Pre-HAK),KEU 014-06RD (Ster 6 Pre-HAK),
50.0669.0043.97,50.0669.0043,5013310089,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 014-06RDL (Sterling PA) Pre-HAK,KEU 014-06RDL (Sterling PA) Pre-HAK,
50.0669.0047.98,50.0669.0047,5013310090,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 021-006 (Ster 5.2 Pre-HAK),KEU 021-006 (Ster 5.2 Pre-HAK),
50.0669.0047.99,50.0669.0047,5013310090,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 021-006 (Ster 6 Pre-HAK),KEU 021-006 (Ster 6 Pre-HAK),
50.0669.0047.97,50.0669.0047,5013310090,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 021-006RD (Ster 5.1 Pre-HAK),KEU 021-006RD (Ster 5.1 Pre-HAK),
50.0669.0065.98,50.0669.0065,5013310092,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 021-007 (Ster 5.1 Pre-HAK),KEU 021-007 (Ster 5.1 Pre-HAK),
50.0669.0065.99,50.0669.0065,5013310092,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 021-007 (Ster 5.2 Pre-HAK),KEU 021-007 (Ster 5.2 Pre-HAK),
50.0669.0011.98,50.0669.0011,5013320371,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 023X-06 (Sterling PA) Pre-HAK,KEU 023X-06 (Sterling PA) Pre-HAK,
50.0669.0050.98,50.0669.0050,5013320358,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 024-005 (Ster 4 Pre-HAK),KEU 024-005 (Ster 4 Pre-HAK),
50.0669.0050.99,50.0669.0050,5013320358,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 024-005 (Ster 5.1 Pre-HAK),KEU 024-005 (Ster 5.1 Pre-HAK),
50.0669.0070.99,50.0669.0070,5013320499,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 024-006 (Beluga/UTyo Pre-HAK,KEU 024-006 (Beluga/UTyo Pre-HAK,
50.0669.0051.97,50.0669.0051,5013320352,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 024-007 (Ster 3 Pre-HAK),KEU 024-007 (Ster 3 Pre-HAK),
50.0669.0051.98,50.0669.0051,5013320352,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 024-007 (Ster 4 Pre-HAK),KEU 024-007 (Ster 4 Pre-HAK),
50.0669.0051.99,50.0669.0051,5013320352,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 024-007 (Ster 5.1 Pre-HAK),KEU 024-007 (Ster 5.1 Pre-HAK),
50.0669.0014.99,50.0669.0014,5013320347,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 031-007 (Beluga/UTyo Pre-HAK),KEU 031-007 (Beluga/UTyo Pre-HAK),
50.0669.0069.98,50.0669.0069,5013310095,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 033-001 (Ster 4 Pre-HAK),KEU 033-001 (Ster 4 Pre-HAK),
50.0669.0069.99,50.0669.0069,5013310095,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 033-001 (Ster 5.1 Pre-HAK),KEU 033-001 (Ster 5.1 Pre-HAK),
50.0669.0053.99,50.0669.0053,5013310096,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 033-030 (Ster 5.1 Pre-HAK),KEU 033-030 (Ster 5.1 Pre-HAK),
50.0669.0061.98,50.0669.0061,5013310091,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 043-006 (Ster 5.1 Pre-HAK),KEU 043-006 (Ster 5.1 Pre-HAK),
50.0669.0061.99,50.0669.0061,5013310091,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 043-006 (Ster 6 Pre-HAK),KEU 043-006 (Ster 6 Pre-HAK),
50.0669.0037.99,50.0669.0037,5013320328,Kenai - Cannery Loop - 50.0667,Kenai - Cannery Loop,KEU 043-006X (Beluga Pre-HAK),KEU 043-006X (Beluga Pre-HAK),
